"TIME","GEO","CROP_PRO","STRUCPRO","Value","Flag and Footnotes"
"2005","Agder og Rogaland","ha: Industrial crops - total","Total","0",""
"2005","Agder og Rogaland","ha: Tobacco","Total","0",""
"2005","Agder og Rogaland","ha: Hops","Total","0",""
"2005","Agder og Rogaland","ha: Cotton","Total","0",""
"2005","Agder og Rogaland","ha: Rape and turnip","Total","0",""
"2005","Agder og Rogaland","ha: Sunflower","Total","0",""
"2005","Agder og Rogaland","ha: Soya","Total","0",""
"2005","Agder og Rogaland","ha:  Other oil-seed or fibre crops","Total","0",""
"2005","Agder og Rogaland","ha: Outdoor: Flowers and ornemental plants","Total","0",""
"2005","Agder og Rogaland","ha: Under glass: Flowers and ornemental plants","Total","20",""
"2005","Agder og Rogaland","ha: Fodder crops - total","Total","40 270",""
"2005","Agder og Rogaland","ha: Fodder crops - temporary grass","Total","39 010",""
"2005","Agder og Rogaland","ha: Total: Other green fodder: Fodder crops","Total","1 260",""
"2005","Agder og Rogaland","ha: Green maize: Other green fodder: Fodder crops","Total","0",""
"2005","Agder og Rogaland","ha: Other fodder crops: leguminous plants: Fodder crops","Total",":",""
"2005","Vestlandet","ha: Utilised agricultural area","Total","149 780",""
"2005","Vestlandet","ha: Arable land","Total","32 550",""
"2005","Vestlandet","ha: Common wheat and spelt","Total","50",""
"2005","Vestlandet","ha: Durum wheat","Total","0",""
"2005","Vestlandet","ha: Rye","Total","0",""
"2005","Vestlandet","ha: Barley","Total","1 910",""
"2005","Vestlandet","ha: Oats","Total","220",""
"2005","Vestlandet","ha: Grain maize","Total","0",""
"2005","Vestlandet","ha: Rice","Total","0",""
"2005","Vestlandet","ha: Other cereals","Total","190",""
"2005","Vestlandet","ha: Pulses - total","Total","0",""
"2005","Vestlandet","ha: Potatoes","Total","360",""
"2005","Vestlandet","ha: Sugar beet","Total","0",""
"2005","Vestlandet","ha: Fodder roots and brassicas","Total","0",""
"2005","Vestlandet","ha: Industrial crops - total","Total","0",""
"2005","Vestlandet","ha: Tobacco","Total","0",""
"2005","Vestlandet","ha: Hops","Total","0",""
"2005","Vestlandet","ha: Cotton","Total","0",""
"2005","Vestlandet","ha: Rape and turnip","Total","0",""
"2005","Vestlandet","ha: Sunflower","Total","0",""
"2005","Vestlandet","ha: Soya","Total","0",""
"2005","Vestlandet","ha:  Other oil-seed or fibre crops","Total","0",""
"2005","Vestlandet","ha: Outdoor: Flowers and ornemental plants","Total","0",""
"2005","Vestlandet","ha: Under glass: Flowers and ornemental plants","Total","20",""
"2005","Vestlandet","ha: Fodder crops - total","Total","29 230",""
"2005","Vestlandet","ha: Fodder crops - temporary grass","Total","28 790",""
"2005","Vestlandet","ha: Total: Other green fodder: Fodder crops","Total","440",""
"2005","Vestlandet","ha: Green maize: Other green fodder: Fodder crops","Total","0",""
"2005","Vestlandet","ha: Other fodder crops: leguminous plants: Fodder crops","Total",":",""
"2005","Trøndelag","ha: Utilised agricultural area","Total","167 060",""
"2005","Trøndelag","ha: Arable land","Total","112 570",""
"2005","Trøndelag","ha: Common wheat and spelt","Total","1 130",""
"2005","Trøndelag","ha: Durum wheat","Total","0",""
"2005","Trøndelag","ha: Rye","Total","90",""
"2005","Trøndelag","ha: Barley","Total","44 870",""
"2005","Trøndelag","ha: Oats","Total","3 360",""
"2005","Trøndelag","ha: Grain maize","Total","0",""
"2005","Trøndelag","ha: Rice","Total","0",""
"2005","Trøndelag","ha: Other cereals","Total","340",""
"2005","Trøndelag","ha: Pulses - total","Total","0",""
"2005","Trøndelag","ha: Potatoes","Total","1 720",""
"2005","Trøndelag","ha: Sugar beet","Total","0",""
"2005","Trøndelag","ha: Fodder roots and brassicas","Total","0",""
"2005","Trøndelag","ha: Industrial crops - total","Total","40",""
"2005","Trøndelag","ha: Tobacco","Total","0",""
"2005","Trøndelag","ha: Hops","Total","0",""
"2005","Trøndelag","ha: Cotton","Total","0",""
"2005","Trøndelag","ha: Rape and turnip","Total","40",""
"2005","Trøndelag","ha: Sunflower","Total","0",""
"2005","Trøndelag","ha: Soya","Total","0",""
"2005","Trøndelag","ha:  Other oil-seed or fibre crops","Total","0",""
"2005","Trøndelag","ha: Outdoor: Flowers and ornemental plants","Total","0",""
"2005","Trøndelag","ha: Under glass: Flowers and ornemental plants","Total","10",""
"2005","Trøndelag","ha: Fodder crops - total","Total","59 770",""
"2005","Trøndelag","ha: Fodder crops - temporary grass","Total","56 470",""
"2005","Trøndelag","ha: Total: Other green fodder: Fodder crops","Total","3 290",""
"2005","Trøndelag","ha: Green maize: Other green fodder: Fodder crops","Total","0",""
"2005","Trøndelag","ha: Other fodder crops: leguminous plants: Fodder crops","Total",":",""
"2005","Nord-Norge","ha: Utilised agricultural area","Total","96 350",""
"2005","Nord-Norge","ha: Arable land","Total","34 180",""
"2005","Nord-Norge","ha: Common wheat and spelt","Total","0",""
"2005","Nord-Norge","ha: Durum wheat","Total","0",""
"2005","Nord-Norge","ha: Rye","Total","0",""
"2005","Nord-Norge","ha: Barley","Total","310",""
"2005","Nord-Norge","ha: Oats","Total","40",""
"2005","Nord-Norge","ha: Grain maize","Total","0",""
"2005","Nord-Norge","ha: Rice","Total","0",""
"2005","Nord-Norge","ha: Other cereals","Total","190",""
"2005","Nord-Norge","ha: Pulses - total","Total","0",""
"2005","Nord-Norge","ha: Potatoes","Total","760",""
"2005","Nord-Norge","ha: Sugar beet","Total","0",""
"2005","Nord-Norge","ha: Fodder roots and brassicas","Total","0",""
"2005","Nord-Norge","ha: Industrial crops - total","Total","0",""
"2005","Nord-Norge","ha: Tobacco","Total","0",""
"2005","Nord-Norge","ha: Hops","Total","0",""
"2005","Nord-Norge","ha: Cotton","Total","0",""
"2005","Nord-Norge","ha: Rape and turnip","Total","0",""
"2005","Nord-Norge","ha: Sunflower","Total","0",""
"2005","Nord-Norge","ha: Soya","Total","0",""
"2005","Nord-Norge","ha:  Other oil-seed or fibre crops","Total","0",""
"2005","Nord-Norge","ha: Outdoor: Flowers and ornemental plants","Total","0",""
"2005","Nord-Norge","ha: Under glass: Flowers and ornemental plants","Total","10",""
"2005","Nord-Norge","ha: Fodder crops - total","Total","32 570",""
"2005","Nord-Norge","ha: Fodder crops - temporary grass","Total","31 010",""
"2005","Nord-Norge","ha: Total: Other green fodder: Fodder crops","Total","1 560",""
"2005","Nord-Norge","ha: Green maize: Other green fodder: Fodder crops","Total","0",""
"2005","Nord-Norge","ha: Other fodder crops: leguminous plants: Fodder crops","Total",":",""
"2005","Switzerland","ha: Utilised agricultural area","Total","1 061 670",""
"2005","Switzerland","ha: Arable land","Total","406 350",""
"2005","Switzerland","ha: Common wheat and spelt","Total","86 340",""
"2005","Switzerland","ha: Durum wheat","Total","0",""
"2005","Switzerland","ha: Rye","Total","1 680",""
"2005","Switzerland","ha: Barley","Total","37 690",""
"2005","Switzerland","ha: Oats","Total","2 950",""
"2005","Switzerland","ha: Grain maize","Total","20 610",""
"2005","Switzerland","ha: Rice","Total","0",""
"2005","Switzerland","ha: Other cereals","Total","18 420",""
"2005","Switzerland","ha: Pulses - total","Total","5 080",""
"2005","Switzerland","ha: Potatoes","Total","12 510",""
"2005","Switzerland","ha: Sugar beet","Total","18 250",""
"2005","Switzerland","ha: Fodder roots and brassicas","Total","1 440",""
"2005","Switzerland","ha: Industrial crops - total","Total","25 380",""
"2005","Switzerland","ha: Tobacco","Total","680",""
"2005","Switzerland","ha: Hops","Total","20",""
"2005","Switzerland","ha: Cotton","Total","0",""
"2005","Switzerland","ha: Rape and turnip","Total","17 650",""
"2005","Switzerland","ha: Sunflower","Total","5 080",""
"2005","Switzerland","ha: Soya","Total","1 520",""
"2005","Switzerland","ha:  Other oil-seed or fibre crops","Total","200",""
"2005","Switzerland","ha: Outdoor: Flowers and ornemental plants","Total","290",""
"2005","Switzerland","ha: Under glass: Flowers and ornemental plants","Total","270",""
"2005","Switzerland","ha: Fodder crops - total","Total","162 140",""
"2005","Switzerland","ha: Fodder crops - temporary grass","Total","119 100",""
"2005","Switzerland","ha: Total: Other green fodder: Fodder crops","Total","43 040",""
"2005","Switzerland","ha: Green maize: Other green fodder: Fodder crops","Total","42 940",""
"2005","Switzerland","ha: Other fodder crops: leguminous plants: Fodder crops","Total",":",""
"2005","Région lémanique","ha: Utilised agricultural area","Total","160 110",""
"2005","Région lémanique","ha: Arable land","Total","83 370",""
"2005","Région lémanique","ha: Common wheat and spelt","Total","24 520",""
"2005","Région lémanique","ha: Durum wheat","Total","0",""
"2005","Région lémanique","ha: Rye","Total","460",""
"2005","Région lémanique","ha: Barley","Total","6 960",""
"2005","Région lémanique","ha: Oats","Total","390",""
"2005","Région lémanique","ha: Grain maize","Total","4 990",""
"2005","Région lémanique","ha: Rice","Total","0",""
"2005","Région lémanique","ha: Other cereals","Total","3 930",""
"2005","Région lémanique","ha: Pulses - total","Total","1 950",""
"2005","Région lémanique","ha: Potatoes","Total","2 580",""
"2005","Région lémanique","ha: Sugar beet","Total","4 600",""
"2005","Région lémanique","ha: Fodder roots and brassicas","Total","210",""
"2005","Région lémanique","ha: Industrial crops - total","Total","9 890",""
"2005","Région lémanique","ha: Tobacco","Total","220",""
"2005","Région lémanique","ha: Hops","Total","0",""
"2005","Région lémanique","ha: Cotton","Total","0",""
"2005","Région lémanique","ha: Rape and turnip","Total","6 670",""
"2005","Région lémanique","ha: Sunflower","Total","2 440",""
"2005","Région lémanique","ha: Soya","Total","390",""
"2005","Région lémanique","ha:  Other oil-seed or fibre crops","Total","90",""
"2005","Région lémanique","ha: Outdoor: Flowers and ornemental plants","Total","70",""
"2005","Région lémanique","ha: Under glass: Flowers and ornemental plants","Total","50",""
"2005","Région lémanique","ha: Fodder crops - total","Total","19 780",""
"2005","Région lémanique","ha: Fodder crops - temporary grass","Total","14 440",""
"2005","Région lémanique","ha: Total: Other green fodder: Fodder crops","Total","5 330",""
"2005","Région lémanique","ha: Green maize: Other green fodder: Fodder crops","Total","5 270",""
"2005","Région lémanique","ha: Other fodder crops: leguminous plants: Fodder crops","Total",":",""
"2005","Espace Mittelland","ha: Utilised agricultural area","Total","374 060",""
"2005","Espace Mittelland","ha: Arable land","Total","164 850",""
"2005","Espace Mittelland","ha: Common wheat and spelt","Total","29 290",""
"2005","Espace Mittelland","ha: Durum wheat","Total","0",""
"2005","Espace Mittelland","ha: Rye","Total","650",""
"2005","Espace Mittelland","ha: Barley","Total","17 550",""
"2005","Espace Mittelland","ha: Oats","Total","1 680",""
"2005","Espace Mittelland","ha: Grain maize","Total","5 620",""
"2005","Espace Mittelland","ha: Rice","Total","0",""
"2005","Espace Mittelland","ha: Other cereals","Total","7 460",""
"2005","Espace Mittelland","ha: Pulses - total","Total","1 840",""
"2005","Espace Mittelland","ha: Potatoes","Total","6 460",""
"2005","Espace Mittelland","ha: Sugar beet","Total","6 090",""
"2005","Espace Mittelland","ha: Fodder roots and brassicas","Total","800",""
"2005","Espace Mittelland","ha: Industrial crops - total","Total","6 120",""
"2005","Espace Mittelland","ha: Tobacco","Total","380",""
"2005","Espace Mittelland","ha: Hops","Total","0",""
"2005","Espace Mittelland","ha: Cotton","Total","0",""
"2005","Espace Mittelland","ha: Rape and turnip","Total","4 760",""
"2005","Espace Mittelland","ha: Sunflower","Total","740",""
"2005","Espace Mittelland","ha: Soya","Total","160",""
"2005","Espace Mittelland","ha:  Other oil-seed or fibre crops","Total","30",""
"2005","Espace Mittelland","ha: Outdoor: Flowers and ornemental plants","Total","60",""
"2005","Espace Mittelland","ha: Under glass: Flowers and ornemental plants","Total","40",""
"2005","Espace Mittelland","ha: Fodder crops - total","Total","77 720",""
"2005","Espace Mittelland","ha: Fodder crops - temporary grass","Total","61 370",""
"2005","Espace Mittelland","ha: Total: Other green fodder: Fodder crops","Total","16 350",""
"2005","Espace Mittelland","ha: Green maize: Other green fodder: Fodder crops","Total","16 330",""
"2005","Espace Mittelland","ha: Other fodder crops: leguminous plants: Fodder crops","Total",":",""
"2005","Nordwestschweiz","ha: Utilised agricultural area","Total","83 650",""
"2005","Nordwestschweiz","ha: Arable land","Total","45 830",""
"2005","Nordwestschweiz","ha: Common wheat and spelt","Total","10 210",""
"2005","Nordwestschweiz","ha: Durum wheat","Total","0",""
"2005","Nordwestschweiz","ha: Rye","Total","150",""
"2005","Nordwestschweiz","ha: Barley","Total","4 740",""
"2005","Nordwestschweiz","ha: Oats","Total","320",""
"2005","Nordwestschweiz","ha: Grain maize","Total","2 660",""
"2005","Nordwestschweiz","ha: Rice","Total","0",""
"2005","Nordwestschweiz","ha: Other cereals","Total","2 390",""
"2005","Nordwestschweiz","ha: Pulses - total","Total","350",""
"2005","Nordwestschweiz","ha: Potatoes","Total","920",""
"2005","Nordwestschweiz","ha: Sugar beet","Total","1 180",""
"2005","Nordwestschweiz","ha: Fodder roots and brassicas","Total","60",""
"2005","Nordwestschweiz","ha: Industrial crops - total","Total","2 610",""
"2005","Nordwestschweiz","ha: Tobacco","Total","10",""
"2005","Nordwestschweiz","ha: Hops","Total","0",""
"2005","Nordwestschweiz","ha: Cotton","Total","0",""
"2005","Nordwestschweiz","ha: Rape and turnip","Total","1 990",""
"2005","Nordwestschweiz","ha: Sunflower","Total","380",""
"2005","Nordwestschweiz","ha: Soya","Total","190",""
"2005","Nordwestschweiz","ha:  Other oil-seed or fibre crops","Total","20",""
"2005","Nordwestschweiz","ha: Outdoor: Flowers and ornemental plants","Total","50",""
"2005","Nordwestschweiz","ha: Under glass: Flowers and ornemental plants","Total","40",""
"2005","Nordwestschweiz","ha: Fodder crops - total","Total","18 000",""
"2005","Nordwestschweiz","ha: Fodder crops - temporary grass","Total","12 030",""
"2005","Nordwestschweiz","ha: Total: Other green fodder: Fodder crops","Total","5 970",""
"2005","Nordwestschweiz","ha: Green maize: Other green fodder: Fodder crops","Total","5 960",""
"2005","Nordwestschweiz","ha: Other fodder crops: leguminous plants: Fodder crops","Total",":",""
"2005","Zürich","ha: Utilised agricultural area","Total","74 600",""
"2005","Zürich","ha: Arable land","Total","38 460",""
"2005","Zürich","ha: Common wheat and spelt","Total","9 430",""
"2005","Zürich","ha: Durum wheat","Total","0",""
"2005","Zürich","ha: Rye","Total","230",""
"2005","Zürich","ha: Barley","Total","2 590",""
"2005","Zürich","ha: Oats","Total","250",""
"2005","Zürich","ha: Grain maize","Total","2 830",""
"2005","Zürich","ha: Rice","Total","0",""
"2005","Zürich","ha: Other cereals","Total","1 100",""
"2005","Zürich","ha: Pulses - total","Total","300",""
"2005","Zürich","ha: Potatoes","Total","1 020",""
"2005","Zürich","ha: Sugar beet","Total","2 810",""
"2005","Zürich","ha: Fodder roots and brassicas","Total","40",""
"2005","Zürich","ha: Industrial crops - total","Total","2 900",""
"2005","Zürich","ha: Tobacco","Total","20",""
"2005","Zürich","ha: Hops","Total","0",""
"2005","Zürich","ha: Cotton","Total","0",""
"2005","Zürich","ha: Rape and turnip","Total","1 790",""
"2005","Zürich","ha: Sunflower","Total","710",""
"2005","Zürich","ha: Soya","Total","330",""
"2005","Zürich","ha:  Other oil-seed or fibre crops","Total","20",""
"2005","Zürich","ha: Outdoor: Flowers and ornemental plants","Total","70",""
"2005","Zürich","ha: Under glass: Flowers and ornemental plants","Total","70",""
"2005","Zürich","ha: Fodder crops - total","Total","12 780",""
"2005","Zürich","ha: Fodder crops - temporary grass","Total","8 210",""
"2005","Zürich","ha: Total: Other green fodder: Fodder crops","Total","4 570",""
"2005","Zürich","ha: Green maize: Other green fodder: Fodder crops","Total","4 560",""
"2005","Zürich","ha: Other fodder crops: leguminous plants: Fodder crops","Total",":",""
"2005","Ostschweiz","ha: Utilised agricultural area","Total","220 220",""
"2005","Ostschweiz","ha: Arable land","Total","44 790",""
"2005","Ostschweiz","ha: Common wheat and spelt","Total","9 480",""
"2005","Ostschweiz","ha: Durum wheat","Total","0",""
"2005","Ostschweiz","ha: Rye","Total","150",""
"2005","Ostschweiz","ha: Barley","Total","3 320",""
"2005","Ostschweiz","ha: Oats","Total","200",""
"2005","Ostschweiz","ha: Grain maize","Total","2 910",""
"2005","Ostschweiz","ha: Rice","Total","0",""
"2005","Ostschweiz","ha: Other cereals","Total","1 570",""
"2005","Ostschweiz","ha: Pulses - total","Total","460",""
"2005","Ostschweiz","ha: Potatoes","Total","1 240",""
"2005","Ostschweiz","ha: Sugar beet","Total","3 370",""
"2005","Ostschweiz","ha: Fodder roots and brassicas","Total","130",""
"2005","Ostschweiz","ha: Industrial crops - total","Total","2 980",""
"2005","Ostschweiz","ha: Tobacco","Total","10",""
"2005","Ostschweiz","ha: Hops","Total","0",""
"2005","Ostschweiz","ha: Cotton","Total","0",""
"2005","Ostschweiz","ha: Rape and turnip","Total","1 830",""
"2005","Ostschweiz","ha: Sunflower","Total","790",""
"2005","Ostschweiz","ha: Soya","Total","280",""
"2005","Ostschweiz","ha:  Other oil-seed or fibre crops","Total","30",""
"2005","Ostschweiz","ha: Outdoor: Flowers and ornemental plants","Total","20",""
"2005","Ostschweiz","ha: Under glass: Flowers and ornemental plants","Total","40",""
"2005","Ostschweiz","ha: Fodder crops - total","Total","16 820",""
"2005","Ostschweiz","ha: Fodder crops - temporary grass","Total","10 630",""
"2005","Ostschweiz","ha: Total: Other green fodder: Fodder crops","Total","6 190",""
"2005","Ostschweiz","ha: Green maize: Other green fodder: Fodder crops","Total","6 190",""
"2005","Ostschweiz","ha: Other fodder crops: leguminous plants: Fodder crops","Total",":",""
"2005","Zentralschweiz","ha: Utilised agricultural area","Total","135 180",""
"2005","Zentralschweiz","ha: Arable land","Total","27 110",""
"2005","Zentralschweiz","ha: Common wheat and spelt","Total","3 190",""
"2005","Zentralschweiz","ha: Durum wheat","Total","0",""
"2005","Zentralschweiz","ha: Rye","Total","40",""
"2005","Zentralschweiz","ha: Barley","Total","2 510",""
"2005","Zentralschweiz","ha: Oats","Total","110",""
"2005","Zentralschweiz","ha: Grain maize","Total","1 190",""
"2005","Zentralschweiz","ha: Rice","Total","0",""
"2005","Zentralschweiz","ha: Other cereals","Total","1 920",""
