YLDGAPF(-),  grid_no,  year,  stu_no,      weight(-), TSO(kgDM.ha-1), TLV(kgDM.ha-1), TST(kgDM.ha-1), TRT(kgDM.ha-1), maxLAI(m2.m-2), rootdepth(cm), TAGP(kgDM.ha-1)
     1.000,    52054,  2010,  340003,     7660498155,        7292.72,        2295.89,        4035.08,        1767.47,           5.53,         60.00,        13623.68
     1.000,    52054,  2010,  340822,     3616570740,        7292.72,        2295.89,        4035.08,        1767.47,           5.53,         60.00,        13623.68
     1.000,    52054,  2010,  340005,     2553499385,        7267.85,        2295.89,        4032.82,        1767.47,           5.53,         60.00,        13596.56
     1.000,    52054,  2010,  340006,     2553499385,        5007.92,        2295.89,        3792.82,        1767.47,           5.53,         40.00,        11096.62
     1.000,    52054,  2010,  340771,     1307457410,        8084.04,        2295.89,        4102.64,        1767.47,           5.53,        100.00,        14482.57
     1.000,    52054,  2010,  340821,     1205523580,        7292.72,        2295.89,        4035.08,        1767.47,           5.53,         60.00,        13623.68
     1.000,    52054,  2010,  342161,      571948240,        8351.76,        2295.89,        4121.93,        1767.47,           5.53,        100.00,        14769.57
     1.000,    52054,  2010,  340841,      542678265,        7684.50,        2295.89,        4069.91,        1767.47,           5.53,        100.00,        14050.30
     1.000,    52054,  2010,  342160,      428961180,        8351.76,        2295.89,        4121.93,        1767.47,           5.53,        100.00,        14769.57
     1.000,    52054,  2010,  342162,      428961180,        8351.76,        2295.89,        4121.93,        1767.47,           5.53,        100.00,        14769.57
     1.000,    52054,  2010,  340163,      422083095,        8255.26,        2295.89,        4115.25,        1767.47,           5.53,        120.00,        14666.39
     1.000,    52054,  2010,  340772,      373559260,        5138.01,        2295.89,        3810.59,        1767.47,           5.53,         40.00,        11244.48
     1.000,    52054,  2010,  340842,      241190340,        8212.57,        2295.89,        4112.13,        1767.47,           5.53,        100.00,        14620.59
     1.000,    52054,  2010,  340659,      126756820,        7292.72,        2295.89,        4035.08,        1767.47,           5.53,         60.00,        13623.68
     1.000,    52054,  2010,  340660,      126756820,        8791.61,        2295.89,        4148.52,        1767.47,           5.53,        100.00,        15236.01
     1.000,    52054,  2010,  340183,       93389815,        8084.04,        2295.89,        4102.64,        1767.47,           5.53,        100.00,        14482.57
     1.000,    52054,  2010,  340773,       93389815,        8351.76,        2295.89,        4121.93,        1767.47,           5.53,        100.00,        14769.57
     1.000,    52054,  2010,  340781,       33908040,        6875.24,        2295.89,        3996.56,        1767.47,           5.53,         60.00,        13167.68
     1.000,    52054,  2010,  340678,       20847840,        5007.92,        2295.89,        3792.82,        1767.47,           5.53,         40.00,        11096.62
     1.000,    52054,  2010,  340782,       11302680,        6875.24,        2295.89,        3996.56,        1767.47,           5.53,         60.00,        13167.68
     1.000,    52054,  2011,  340001,    17874495695,        7388.39,        1965.28,        3602.99,        1543.61,           4.94,         60.00,        12956.66
     1.000,    52054,  2011,  340002,    10213997540,        7940.30,        1965.28,        3629.87,        1543.61,           4.94,         80.00,        13535.44
     1.000,    52054,  2011,  340003,     7660498155,        7388.39,        1965.28,        3602.99,        1543.61,           4.94,         60.00,        12956.66
     1.000,    52054,  2011,  340822,     3616570740,        7388.39,        1965.28,        3602.99,        1543.61,           4.94,         60.00,        12956.66
     1.000,    52054,  2011,  340005,     2553499385,        7374.28,        1965.28,        3602.19,        1543.61,           4.94,         60.00,        12941.75
     1.000,    52054,  2011,  340006,     2553499385,        5690.96,        1852.54,        3070.61,        1502.19,           4.51,         40.00,        10614.10
     1.000,    52054,  2011,  340771,     1307457410,        7850.70,        1965.28,        3625.78,        1543.61,           4.94,        100.00,        13441.76
     1.000,    52054,  2011,  340821,     1205523580,        7388.39,        1965.28,        3602.99,        1543.61,           4.94,         60.00,        12956.66
     1.000,    52054,  2011,  342161,      571948240,        7983.98,        1965.28,        3631.96,        1543.61,           4.94,        100.00,        13581.21
     1.000,    52054,  2011,  340841,      542678265,        7620.69,        1965.28,        3615.11,        1543.61,           4.94,        100.00,        13201.08
     1.000,    52054,  2011,  342160,      428961180,        7983.98,        1965.28,        3631.96,        1543.61,           4.94,        100.00,        13581.21
     1.000,    52054,  2011,  342162,      428961180,        7983.98,        1965.28,        3631.96,        1543.61,           4.94,        100.00,        13581.21
     1.000,    52054,  2011,  340163,      422083095,        7940.30,        1965.28,        3629.87,        1543.61,           4.94,        120.00,        13535.44
     1.000,    52054,  2011,  340772,      373559260,        5811.80,        1877.35,        3167.98,        1511.47,           4.60,         40.00,        10857.12
     1.000,    52054,  2011,  340842,      241190340,        7921.43,        1965.28,        3628.98,        1543.61,           4.94,        100.00,        13515.68
     1.000,    52054,  2011,  340659,      126756820,        7388.39,        1965.28,        3602.99,        1543.61,           4.94,         60.00,        12956.66
     1.000,    52054,  2011,  340660,      126756820,        8009.71,        1965.28,        3633.02,        1543.61,           4.94,        100.00,        13608.01
     1.000,    52054,  2011,  340183,       93389815,        7850.70,        1965.28,        3625.78,        1543.61,           4.94,        100.00,        13441.76
     1.000,    52054,  2011,  340773,       93389815,        7983.98,        1965.28,        3631.96,        1543.61,           4.94,        100.00,        13581.21
     1.000,    52054,  2011,  340781,       33908040,        7159.14,        1965.28,        3589.63,        1543.61,           4.94,         60.00,        12714.05
     1.000,    52054,  2011,  340678,       20847840,        5690.96,        1852.54,        3070.61,        1502.19,           4.51,         40.00,        10614.10
     1.000,    52054,  2011,  340782,       11302680,        7159.14,        1965.28,        3589.63,        1543.61,           4.94,         60.00,        12714.05
     1.000,    52054,  2012,  340001,    17874495695,        6052.93,        2860.63,        5035.82,        2082.22,           6.82,         60.00,        13949.38
     1.000,    52054,  2012,  340002,    10213997540,        7102.59,        2860.63,        5123.62,        2082.22,           6.82,         80.00,        15086.84
     1.000,    52054,  2012,  340003,     7660498155,        6052.93,        2860.63,        5035.82,        2082.22,           6.82,         60.00,        13949.38
     1.000,    52054,  2012,  340822,     3616570740,        6052.93,        2860.63,        5035.82,        2082.22,           6.82,         60.00,        13949.38
     1.000,    52054,  2012,  340005,     2553499385,        6030.96,        2860.63,        5033.74,        2082.22,           6.82,         60.00,        13925.33
     1.000,    52054,  2012,  340006,     2553499385,        3706.32,        2860.63,        4776.05,        2082.22,           6.82,         40.00,        11343.00
     1.000,    52054,  2012,  340771,     1307457410,        6874.17,        2860.63,        5106.13,        2082.22,           6.82,        100.00,        14840.93
     1.000,    52054,  2012,  340821,     1205523580,        6052.93,        2860.63,        5035.82,        2082.22,           6.82,         60.00,        13949.38
